"ADM0_CODE","mmspasture","mmsdaily","mmssolid","mmssolidcov","mmssolidbulk","mmssolidadd","mmsdrylot","mmspit1","mmspit3","mmspit4","mmspit6","mmspit12","mmsliquid1","mmsliquid3","mmsliquid4","mmsliquid6","mmsliquid12","mmsliquidnatcov1","mmsliquidnatcov3","mmsliquidnatcov4","mmsliquidnatcov6","mmsliquidnatcov12","mmsliquidsolcov1","mmsliquidsolcov3","mmsliquidsolcov4","mmsliquidsolcov6","mmsliquidsolcov12","mmslagoon","mmsbiogaslowleak1","mmsbiogaslowleak2","mmsbiogaslowleak3","mmsbiogashighleak1","mmsbiogashighleak2","mmsbiogashighleak3","mmsburned","mmsdeepnomix2","mmsdeepnomix1","mmsdeepmix2","mmsdeepmix1","mmscompostves","mmscompoststat","mmscompostint","mmscompostpass","mmslitter","mmsnolitter","mmsareobic","mmsaerproc","ipcc_method"
179,0.47,0.312045454629278,3.06005522828048,3.06005522828048,0.765042481214438,1.53002761414024,1.26504248121444,9.87753561197201,18.6936396367363,22.7186699023314,29.8612779954786,44.5599559898795,9.87753561197201,18.6936396367363,22.7186699023314,29.8612779954786,44.5599559898795,5.92652136718321,11.2161837820418,13.6312019413988,17.9167667972872,26.7359735939277,5.92652136718321,11.2161837820418,13.6312019413988,17.9167667972872,26.7359735939277,67.3277277491285,1,1.41,3.98989940693806,9.59,10.85,12.5798753206568,10,29.8612779954786,4.73870750758213,29.8612779954786,4.73870750758213,0.5,1.53002761414024,0.765042481214438,1.53002761414024,1.5,1.5,0,0,"2019"
180,0.47,1,5,5,1.5,2.5,2,37.1225457258336,59.2450914516673,65.6838185887504,74.6838185887504,80,37.1225457258336,59.2450914516673,65.6838185887504,74.6838185887504,80,22.2735274355002,35.5470548710004,39.4102911532503,44.8102911532503,48,22.2735274355002,35.5470548710004,39.4102911532503,44.8102911532503,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74.6838185887504,18,74.6838185887504,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
181,0.47,0.981166510541714,4.96233302108343,4.96233302108343,1.48116651054171,2.48116651054171,1.98116651054171,40.7730262881822,60.4846556379933,66.4216725790466,72.5717262124558,79.3108720451294,40.7730262881822,60.4846556379933,66.4216725790466,72.5717262124558,79.3108720451294,24.4638157729093,36.290793382796,39.853003547428,43.5430357274735,47.5865232270777,24.4638157729093,36.290793382796,39.853003547428,43.5430357274735,47.5865232270777,79.7999284887877,1,1.41,4.58208993442752,9.59,10.85,12.97,10,72.5717262124558,17.5668297424594,72.5717262124558,17.5668297424594,0.5,2.48116651054171,1.48116651054171,2.48116651054171,1.5,1.5,0,0,"2019"
182,0.47,1,5,5,1.5,2.5,2,38.4971104599781,59.2022899488974,65.7115254127369,73.4724194407108,79.9130982401233,38.4971104599781,59.2022899488974,65.7115254127369,73.4724194407108,79.9130982401233,23.0982662759868,35.5213739693384,39.4269152476421,44.0834516644265,47.947858944074,23.0982662759868,35.5213739693384,39.4269152476421,44.0834516644265,47.947858944074,79.950341851499,1,1.41,4.59,9.59,10.85,12.97,10,73.4724194407108,18,73.4724194407108,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
183,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
184,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
185,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
186,0.47,0.1,2,2,0.5,1,1,5.42341478189418,10.8468295637884,13.2702443456825,18.9819517366296,28.1170739094709,5.42341478189418,10.8468295637884,13.2702443456825,18.9819517366296,28.1170739094709,3.25404886913651,6.50809773827301,7.96214660740952,11.3891710419778,16.8702443456825,3.25404886913651,6.50809773827301,7.96214660740952,11.3891710419778,16.8702443456825,57.1170739094709,1,1.41,3.55,9.59,10.85,12.14,10,18.9819517366296,2.75,18.9819517366296,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
187,0.47,1,5,5,1.5,2.5,2,41.8436576590691,61.825264442489,67.834461050779,73.8620508756492,79.9356237419696,41.8436576590691,61.825264442489,67.834461050779,73.8620508756492,79.9356237419696,25.1061945954414,37.0951586654934,40.7006766304674,44.3172305253895,47.9613742451818,25.1061945954414,37.0951586654934,40.7006766304674,44.3172305253895,47.9613742451818,79.9632135668398,1,1.41,4.59,9.59,10.85,12.97,10,73.8620508756492,18,73.8620508756492,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
188,0.47,0.688644677326804,4.3293834760153,4.3293834760153,1.18465252077361,2.16469173800765,1.68465252077361,25.7311350160295,41.3726687001735,46.1550044608025,53.839782520595,69.5579433852991,25.7311350160295,41.3726687001735,46.1550044608025,53.839782520595,69.5579433852991,15.4386810096177,24.8236012201041,27.6930026764815,32.303869512357,41.7347660311795,15.4386810096177,24.8236012201041,27.6930026764815,32.303869512357,41.7347660311795,77.2176846160436,1,1.41,4.43280268809512,9.59,10.85,12.9368651006085,10,53.839782520595,11.0564001106655,53.839782520595,11.0564001106655,0.5,2.16469173800765,1.18465252077361,2.16469173800765,1.5,1.5,0,0,"2019"
189,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
191,0.47,1,5,5,1.5,2.5,2,36.9336504801369,59.1452832468085,65.4873451847474,74.4873451847474,79.7567654992821,36.9336504801369,59.1452832468085,65.4873451847474,74.4873451847474,79.7567654992821,22.1601902880821,35.4871699480851,39.2924071108485,44.6924071108485,47.8540592995693,22.1601902880821,35.4871699480851,39.2924071108485,44.6924071108485,47.8540592995693,79.8610088567326,1,1.41,4.59,9.59,10.85,12.97,10,74.4873451847474,18,74.4873451847474,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
192,0.47,1,5,5,1.5,2.5,2,34.7391509992166,56.3898628101089,62.7060892524736,71.7060892524736,78.3273842897838,34.7391509992166,56.3898628101089,62.7060892524736,71.7060892524736,78.3273842897838,20.84349059953,33.8339176860654,37.6236535514841,43.0236535514841,46.9964305738703,20.84349059953,33.8339176860654,37.6236535514841,43.0236535514841,46.9964305738703,79.0442195941622,1,1.41,4.59,9.59,10.85,12.97,10,71.7060892524736,18,71.7060892524736,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
193,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
194,0.47,1,5,5,1.5,2.5,2,38.4667213087491,59.0556010906242,65.6444808724994,73.4111202181248,80,38.4667213087491,59.0556010906242,65.6444808724994,73.4111202181248,80,23.0800327852494,35.4333606543745,39.3866885234996,44.0466721308749,48,23.0800327852494,35.4333606543745,39.3866885234996,44.0466721308749,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.4111202181248,18,73.4111202181248,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
195,0.47,0.747854215742617,4.26979292142081,4.26979292142081,1.22902792323725,2.13489646071041,1.72902792323725,27.6927307856459,45.4196309456792,50.7231118514382,59.137727141562,69.6564895591977,27.6927307856459,45.4196309456792,50.7231118514382,59.137727141562,69.6564895591977,16.6156384713875,27.2517785674075,30.4338671108629,35.4826362849372,41.7938937355186,16.6156384713875,27.2517785674075,30.4338671108629,35.4826362849372,41.7938937355186,76.6004597587643,1,1.41,4.35946871422636,9.59,10.85,12.8137417722054,10,59.137727141562,13.2266799036228,59.137727141562,13.2266799036228,0.5,2.13489646071041,1.22902792323725,2.13489646071041,1.5,1.5,0,0,"2019"
196,0.47,1,5,5,1.5,2.5,2,37.4593859271113,60.0002536093352,66.2145419391396,75.2145419391396,79.9287034642765,37.4593859271113,60.0002536093352,66.2145419391396,75.2145419391396,79.9287034642765,22.4756315562668,36.0001521656011,39.7287251634838,45.1287251634838,47.9572220785659,22.4756315562668,36.0001521656011,39.7287251634838,45.1287251634838,47.9572220785659,79.9592591224437,1,1.41,4.59,9.59,10.85,12.97,10,75.2145419391396,18,75.2145419391396,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
197,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
198,0.47,0.1,2,2,0.5,1,1,7.59010120782584,15.1802024156517,18.1802024156517,24.9752530195646,39.7455566430421,7.59010120782584,15.1802024156517,18.1802024156517,24.9752530195646,39.7455566430421,4.5540607246955,9.108121449391,10.908121449391,14.9851518117388,23.8473339858253,4.5540607246955,9.108121449391,10.908121449391,14.9851518117388,23.8473339858253,65.5653542273904,1,1.41,3.55,9.59,10.85,12.14,10,24.9752530195646,2.75,24.9752530195646,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
199,0.47,0.501277196817539,4.00255439363508,4.00255439363508,1.00127719681754,2.00127719681754,1.50127719681754,14.6979641048836,27.3448403370657,31.5354513859676,40.3422859434306,62.3713499434755,14.6979641048836,27.3448403370657,31.5354513859676,40.3422859434306,62.3713499434755,8.81877846293017,16.4069042022394,18.9212708315805,24.2053715660584,37.4228099660853,8.81877846293017,16.4069042022394,18.9212708315805,24.2053715660584,37.4228099660853,75.4537107896451,1,1.41,4.38053642266337,9.59,10.85,12.97,10,40.3422859434306,6.5293755268034,40.3422859434306,6.5293755268034,0.5,2.00127719681754,1.00127719681754,2.00127719681754,1.5,1.5,0,0,"2019"
200,0.47,1,5,5,1.5,2.5,2,37.3484575182459,59.6969150364918,66.0226862773688,75.0226862773688,80,37.3484575182459,59.6969150364918,66.0226862773688,75.0226862773688,80,22.4090745109475,35.8181490218951,39.6136117664213,45.0136117664213,48,22.4090745109475,35.8181490218951,39.6136117664213,45.0136117664213,48,80,1,1.41,4.59,9.59,10.85,12.97,10,75.0226862773688,18,75.0226862773688,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
201,0.47,1,5,5,1.5,2.5,2,42,62,68,74,80,42,62,68,74,80,25.2,37.2,40.8,44.4,48,25.2,37.2,40.8,44.4,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74,18,74,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
202,0.47,0.426188821495502,3.63094410747751,3.63094410747751,0.907736026869378,1.81547205373876,1.40773602686938,11.7083043761713,21.7856646448651,26.4166087523426,34.0475528598201,50.5713292897301,11.7083043761713,21.7856646448651,26.4166087523426,34.0475528598201,50.5713292897301,7.02498262570277,13.071398786919,15.8499652514055,20.428531715892,30.3427975738381,7.02498262570277,13.071398786919,15.8499652514055,20.428531715892,30.3427975738381,70.6011366986038,1,1.41,4.22684180460317,9.59,10.85,12.8168418046032,10,34.0475528598201,5.80802020152033,34.0475528598201,5.80802020152033,0.5,1.81547205373876,0.907736026869378,1.81547205373876,1.5,1.5,0,0,"2019"
203,0.47,0.288152676453843,2.94076338226921,2.94076338226921,0.735190845567304,1.47038169113461,1.2351908455673,10.7709754318371,20.601187481405,24.0715691725396,31.7514843517563,49.4790669713832,10.7709754318371,20.601187481405,24.0715691725396,31.7514843517563,49.4790669713832,6.46258525910228,12.360712488843,14.4429415035238,19.0508906110538,29.6874401828299,6.46258525910228,12.360712488843,14.4429415035238,19.0508906110538,29.6874401828299,69.4074977988435,1,1.41,3.94041680364172,9.59,10.85,12.5304168036417,10,31.7514843517563,4.51393134175478,31.7514843517563,4.51393134175478,0.5,1.47038169113461,0.735190845567304,1.47038169113461,1.5,1.5,0,0,"2019"
204,0.47,0.107568806680176,2.03784403340088,2.03784403340088,0.50946100835022,1.01892201670044,1.00946100835022,5.07727192467178,10.1166998159427,11.7371819338767,17.2474348711619,25.9564518154559,5.07727192467178,10.1166998159427,11.7371819338767,17.2474348711619,25.9564518154559,3.04636315480307,6.07001988956561,7.04230916032599,10.3484609226971,15.5738710892735,3.04636315480307,6.07001988956561,7.04230916032599,10.3484609226971,15.5738710892735,54.0239501852799,1,1.41,3.56570527386137,9.59,10.85,12.1557052738614,10,17.2474348711619,2.82095756262665,17.2474348711619,2.82095756262665,0.5,1.01892201670044,0.50946100835022,1.01892201670044,1.5,1.5,0,0,"2019"
205,0.47,0.92165590583428,4.84331181166856,4.84331181166856,1.42165590583428,2.42165590583428,1.92165590583428,23.1197417400227,40.0229244217027,46.7095480450398,55.5528598567083,70.1796126100341,23.1197417400227,40.0229244217027,46.7095480450398,55.5528598567083,70.1796126100341,13.8718450440136,24.0137546530216,28.0257288270239,33.331715914025,42.1077675660205,13.8718450440136,24.0137546530216,28.0257288270239,33.331715914025,42.1077675660205,75.5299354350057,1,1.41,4.5570954804504,9.59,10.85,12.97,10,55.5528598567083,16.1980858341884,55.5528598567083,16.1980858341884,0.5,2.42165590583428,1.42165590583428,2.42165590583428,1.5,1.5,0,0,"2019"
206,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
207,0.47,0.838675578551744,4.67735115710349,4.67735115710349,1.33867557855174,2.33867557855174,1.83867557855174,32.6431835560012,49.7393439699326,55.416695127036,62.0619928128291,71.9337789275872,32.6431835560012,49.7393439699326,55.416695127036,62.0619928128291,71.9337789275872,19.5859101336007,29.8436063819595,33.2500170762216,37.2371956876974,43.1602673565523,19.5859101336007,29.8436063819595,33.2500170762216,37.2371956876974,43.1602673565523,77.7414580997244,1,1.41,4.52224374299173,9.59,10.85,12.97,10,62.0619928128291,14.2895383066901,62.0619928128291,14.2895383066901,0.5,2.33867557855174,1.33867557855174,2.33867557855174,1.5,1.5,0,0,"2019"
208,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
209,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
210,0.47,0.1,2,2,0.5,1,1,6,12,15,21,31,6,12,15,21,31,3.6,7.2,9,12.6,18.6,3.6,7.2,9,12.6,18.6,60,1,1.41,3.55,9.59,10.85,12.14,10,21,2.75,21,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
211,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
212,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
213,0.47,0.5,4,4,1,2,1.5,13.0898850956965,24.1797701913931,29.1348276435448,37.1797701913931,55.4044829306344,13.0898850956965,24.1797701913931,29.1348276435448,37.1797701913931,55.4044829306344,7.85393105741792,14.5078621148358,17.4808965861269,22.3078621148358,33.2426897583806,7.85393105741792,14.5078621148358,17.4808965861269,22.3078621148358,33.2426897583806,73.1348276435448,1,1.41,4.38,9.59,10.85,12.97,10,37.1797701913931,6.5,37.1797701913931,6.5,0.5,2,1,2,1.5,1.5,0,0,"2019"
214,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
215,0.47,0.91432174306182,4.82864348612364,4.82864348612364,1.41432174306182,2.41432174306182,1.91432174306182,35.2953349067747,53.8513641074563,59.6308886807955,66.5116710257005,76.4026325703344,35.2953349067747,53.8513641074563,59.6308886807955,66.5116710257005,76.4026325703344,21.1772009440648,32.3108184644738,35.7785332084773,39.9070026154203,45.8415795422007,21.1772009440648,32.3108184644738,35.7785332084773,39.9070026154203,45.8415795422007,78.8256235401267,1,1.41,4.55401513208596,9.59,10.85,12.97,10,66.5116710257005,16.0294000904219,66.5116710257005,16.0294000904219,0.5,2.41432174306182,1.41432174306182,2.41432174306182,1.5,1.5,0,0,"2019"
217,0.47,1,5,5,1.5,2.5,2,40.6391638012679,60.8659698343899,67.092775867512,73.773193966878,80,40.6391638012679,60.8659698343899,67.092775867512,73.773193966878,80,24.3834982807608,36.519581900634,40.2556655205072,44.2639163801268,48,24.3834982807608,36.519581900634,40.2556655205072,44.2639163801268,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.773193966878,18,73.773193966878,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
220,0.47,1,5,5,1.5,2.5,2,38.7208739088031,59.2673949240026,65.8139159392021,73.4534789848005,80,38.7208739088031,59.2673949240026,65.8139159392021,73.4534789848005,80,23.2325243452818,35.5604369544015,39.4883495635212,44.0720873908803,48,23.2325243452818,35.5604369544015,39.4883495635212,44.0720873908803,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.4534789848005,18,73.4534789848005,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
221,0.47,1,5,5,1.5,2.5,2,37.7898661915253,60.5797323830506,66.684799287288,75.684799287288,80,37.7898661915253,60.5797323830506,66.684799287288,75.684799287288,80,22.6739197149152,36.3478394298304,40.0108795723728,45.4108795723728,48,22.6739197149152,36.3478394298304,40.0108795723728,45.4108795723728,48,80,1,1.41,4.59,9.59,10.85,12.97,10,75.684799287288,18,75.684799287288,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
222,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
223,0.47,0.156757750076246,2.28378875038123,2.28378875038123,0.570947187595307,1.14189437519061,1.07094718759531,7.991039992265,15.6982912341488,18.8401856093394,25.622864042686,39.6094627668124,7.991039992265,15.6982912341488,18.8401856093394,25.622864042686,39.6094627668124,4.794623995359,9.41897474048927,11.3041113656036,15.3737184256116,23.7656776600874,4.794623995359,9.41897474048927,11.3041113656036,15.3737184256116,23.7656776600874,64.769277157473,1,1.41,3.66777233140821,9.59,10.85,12.2577723314082,10,25.622864042686,3.2821039069648,25.622864042686,3.2821039069648,0.5,1.14189437519061,0.570947187595307,1.14189437519061,1.5,1.5,0,0,"2019"
224,0.47,0.208320011923421,2.54160005961711,2.54160005961711,0.635400014904277,1.27080002980855,1.13540001490428,7.89808814314455,15.254576226672,18.7949323190468,25.3377763459062,37.5103964205863,7.89808814314455,15.254576226672,18.7949323190468,25.3377763459062,37.5103964205863,4.73885288588673,9.15274573600319,11.2769593914281,15.2026658075437,22.5062378523518,4.73885288588673,9.15274573600319,11.2769593914281,15.2026658075437,22.5062378523518,63.5241322892382,1,1.41,3.7747640247411,9.59,10.85,12.3647640247411,10,25.3377763459062,3.76550011178207,25.3377763459062,3.76550011178207,0.5,1.27080002980855,0.635400014904277,1.27080002980855,1.5,1.5,0,0,"2019"
225,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
226,0.47,1,5,5,1.5,2.5,2,40.5424375594098,60.3709596252227,66.4566985923163,72.7139154935969,79.3998272303452,40.5424375594098,60.3709596252227,66.4566985923163,72.7139154935969,79.3998272303452,24.3254625356459,36.2225757751336,39.8740191553898,43.6283492961581,47.6398963382071,24.3254625356459,36.2225757751336,39.8740191553898,43.6283492961581,47.6398963382071,79.6570441316258,1,1.41,4.59,9.59,10.85,12.97,10,72.7139154935969,18,72.7139154935969,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
227,0.47,0.572106576440841,4.14285001636496,4.14285001636496,1.07199298173111,2.07142500818248,1.57199298173111,18.7720972211448,32.7914363032238,37.0989484267812,45.715387602418,66.2682081874599,18.7720972211448,32.7914363032238,37.0989484267812,45.715387602418,66.2682081874599,11.2632583326869,19.6748617819343,22.2593690560687,27.4292325614508,39.7609249124759,11.2632583326869,19.6748617819343,22.2593690560687,27.4292325614508,39.7609249124759,76.5530232730919,1,1.41,4.40953276512676,9.59,10.85,12.9690571639093,10,45.715387602418,8.16464216981946,45.715387602418,8.16464216981946,0.5,2.07142500818248,1.07199298173111,2.07142500818248,1.5,1.5,0,0,"2019"
228,0.47,0.1,2,2,0.5,1,1,5.88441478150422,11.7688295630085,14.6532443445127,20.5954517352648,30.4220739075211,5.88441478150422,11.7688295630085,14.6532443445127,20.5954517352648,30.4220739075211,3.53064886890253,7.06129773780507,8.7919466067076,12.3572710411589,18.2532443445127,3.53064886890253,7.06129773780507,8.7919466067076,12.3572710411589,18.2532443445127,59.4220739075211,1,1.41,3.55,9.59,10.85,12.14,10,20.5954517352648,2.75,20.5954517352648,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
229,0.47,0.496652827530003,3.94722667859796,3.94722667859796,0.992812912824832,1.97361333929898,1.49281291282483,15.1392638296494,27.8748264993748,31.9887092225347,40.7195278083644,62.4246919561113,15.1392638296494,27.8748264993748,31.9887092225347,40.7195278083644,62.4246919561113,9.08355829778963,16.7248958996249,19.1932255335208,24.4317166850187,37.4548151736668,9.08355829778963,16.7248958996249,19.1932255335208,24.4317166850187,37.4548151736668,75.325277852836,1,1.41,4.35317395221438,9.59,10.85,12.9381287079471,10,40.7195278083644,6.63229038462184,40.7195278083644,6.63229038462184,0.5,1.97361333929898,0.992812912824832,1.97361333929898,1.5,1.5,0,0,"2019"
231,0.47,1,5,5,1.5,2.5,2,36.2717327203666,57.5434654407332,64.4075990805499,73.4075990805499,80,36.2717327203666,57.5434654407332,64.4075990805499,73.4075990805499,80,21.76303963222,34.5260792644399,38.6445594483299,44.0445594483299,48,21.76303963222,34.5260792644399,38.6445594483299,44.0445594483299,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.4075990805499,18,73.4075990805499,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
233,0.47,1,5,5,1.5,2.5,2,37.8451324600699,60.6902649201399,66.7676986901049,75.7676986901049,80,37.8451324600699,60.6902649201399,66.7676986901049,75.7676986901049,80,22.707079476042,36.4141589520839,40.060619214063,45.4606192140629,48,22.707079476042,36.4141589520839,40.060619214063,45.4606192140629,48,80,1,1.41,4.59,9.59,10.85,12.97,10,75.7676986901049,18,75.7676986901049,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
234,0.47,0.1,2,2,0.5,1,1,4,8,9,14,20.9450488904963,4,8,9,14,20.9450488904963,2.4,4.8,5.4,8.4,12.5670293342978,2.4,4.8,5.4,8.4,12.5670293342978,49.9450488904963,1,1.41,3.55,9.59,10.85,12.14,10,14,2.75,14,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
235,0.47,0.966257410570159,4.93251482114032,4.93251482114032,1.46625741057016,2.46625741057016,1.96625741057016,39.2603543046546,58.9408823636592,64.9588363169622,71.6200647866082,78.9202371382451,39.2603543046546,58.9408823636592,64.9588363169622,71.6200647866082,78.9202371382451,23.5562125827928,35.3645294181955,38.9753017901773,42.9720388719649,47.3521422829471,23.5562125827928,35.3645294181955,38.9753017901773,42.9720388719649,47.3521422829471,79.7300592845613,1,1.41,4.57582811243947,9.59,10.85,12.97,10,71.6200647866082,17.2239204431137,71.6200647866082,17.2239204431137,0.5,2.46625741057016,1.46625741057016,2.46625741057016,1.5,1.5,0,0,"2019"
236,0.47,0.1,2,2,0.5,1,1,5.6453873200127,11.2907746400254,13.833721815926,19.6564154759323,29.2781566721195,5.6453873200127,11.2907746400254,13.833721815926,19.6564154759323,29.2781566721195,3.38723239200762,6.77446478401523,8.30023308955559,11.7938492855594,17.5668940032717,3.38723239200762,6.77446478401523,8.30023308955559,11.7938492855594,17.5668940032717,58.0732763838953,1,1.41,3.55,9.59,10.85,12.14,10,19.6564154759323,2.75,19.6564154759323,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
237,0.47,0.114100672212474,2.07050336106237,2.07050336106237,0.517625840265592,1.03525168053118,1.01762584026559,6.18362735490875,12.2967513487551,15.304120301008,21.3430564576656,31.5303682887007,6.18362735490875,12.2967513487551,15.304120301008,21.3430564576656,31.5303682887007,3.71017641294525,7.37805080925308,9.18247218060477,12.8058338745993,18.9182209732204,3.71017641294525,7.37805080925308,9.18247218060477,12.8058338745993,18.9182209732204,60.1425998028577,1,1.41,3.57925889484088,9.59,10.85,12.1692588948409,10,21.3430564576656,2.88219380199194,21.3430564576656,2.88219380199194,0.5,1.03525168053118,0.517625840265592,1.03525168053118,1.5,1.5,0,0,"2019"
238,0.47,0.502080954776929,4.00416190955386,4.00416190955386,1.00208095477693,2.00208095477693,1.50208095477693,15.1123715579541,28.1415049248311,32.1498287439389,41.1373430152773,64.0665905528617,15.1123715579541,28.1415049248311,32.1498287439389,41.1373430152773,64.0665905528617,9.06742293477248,16.8849029548987,19.2898972463633,24.6824058091664,38.439954331717,9.06742293477248,16.8849029548987,19.2898972463633,24.6824058091664,38.439954331717,76.0166476382154,1,1.41,4.38087400100631,9.59,10.85,12.97,10,41.1373430152773,6.54786195986935,41.1373430152773,6.54786195986935,0.5,2.00208095477693,1.00208095477693,2.00208095477693,1.5,1.5,0,0,"2019"
239,0.47,0.188254534667016,2.44127267333508,2.44127267333508,0.61031816833377,1.22063633666754,1.11031816833377,7.88981225063909,15.3383518279431,17.7316671115938,24.345618731912,37.7534678235006,7.88981225063909,15.3383518279431,17.7316671115938,24.345618731912,37.7534678235006,4.73388735038346,9.20301109676586,10.6390002669563,14.6073712391472,22.6520806941003,4.73388735038346,9.20301109676586,10.6390002669563,14.6073712391472,22.6520806941003,61.5398375528563,1,1.41,3.73312815943406,9.59,10.85,12.3231281594341,10,24.345618731912,3.57738626250328,24.345618731912,3.57738626250328,0.5,1.22063633666754,0.61031816833377,1.22063633666754,1.5,1.5,0,0,"2019"
